resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,race_name,date,race_time,race_url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,constructor_name,constructor_nationality,constructor_url,circuitRef,circuit_name,circuit_location,circuit_country,lat,lng,alt,circuit_url,status,qualifying_position,q1,q2,q3,driver_points_after_race,driver_standing_after_race,driver_wins_after_race,constructor_points_after_race,constructor_standing_after_race,constructor_wins_after_race,constructor_points_race,num_pit_stops,avg_pit_stop_ms,total_pit_stop_ms,avg_lap_ms,best_lap_ms,lap_time_std_ms,sprint_grid,sprint_positionOrder,sprint_points
21521,872,815,15,15,12,2,2,2,18.0,53,+4.356,4785577,53,2,1:27.562,238.171,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,13.0,1:25.300,1:24.901,\N,65.0,9.0,0.0,100.0,6.0,0.0,20.0,1.0,22472.0,22472.0,90293.90566037736,87562.0,3199.6047608328686,,,
21522,872,4,6,5,10,3,3,3,15.0,53,+20.594,4801815,44,11,1:28.835,234.758,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,10.0,1:24.175,1:24.242,1:25.678,179.0,1.0,3.0,226.0,3.0,3.0,27.0,1.0,21515.0,21515.0,90600.28301886792,88835.0,2847.5971745245074,,,
21523,872,13,6,6,3,4,4,4,12.0,53,+29.667,4810888,33,12,1:28.914,234.550,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,3.0,1:24.882,1:24.505,1:24.247,47.0,10.0,0.0,226.0,3.0,3.0,27.0,1.0,22161.0,22161.0,90771.47169811321,88914.0,2805.595169298537,,,
21524,872,8,208,9,7,5,5,5,10.0,53,+30.881,4812102,52,17,1:29.109,234.036,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,8.0,1:25.151,1:24.742,1:24.855,141.0,3.0,0.0,217.0,4.0,0.0,10.0,1.0,21730.0,21730.0,90794.37735849057,89109.0,2891.4224289360463,,,
21525,872,30,131,7,4,6,6,6,8.0,53,+31.259,4812480,51,3,1:27.718,237.748,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,5.0,1:25.302,1:24.675,1:24.540,43.0,11.0,0.0,126.0,5.0,1.0,14.0,2.0,22278.5,44557.0,90801.50943396226,87718.0,3795.7584507256856,,,
21526,872,3,131,8,6,7,7,7,6.0,53,+33.550,4814771,53,1,1:27.239,239.053,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,7.0,1:24.689,1:24.515,1:24.833,83.0,7.0,1.0,126.0,5.0,1.0,14.0,2.0,22100.0,44200.0,90844.7358490566,87239.0,4116.097886773077,,,
21527,872,814,10,11,9,8,8,8,4.0,53,+41.057,4822278,51,16,1:29.068,234.144,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,resta,40,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,4.0,1:24.875,1:24.345,1:24.304,32.0,13.0,0.0,63.0,7.0,0.0,4.0,1.0,22190.0,22190.0,90986.37735849057,89068.0,2871.412894153035,,,
21528,872,155,15,14,8,9,9,9,2.0,53,+43.898,4825119,39,14,1:29.032,234.239,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,9.0,1:25.317,1:24.683,1:25.109,35.0,12.0,0.0,100.0,6.0,0.0,20.0,1.0,22874.0,22874.0,91039.98113207547,89032.0,2994.131885812165,,,
21529,872,811,3,19,13,10,10,10,1.0,53,+48.144,4829365,52,10,1:28.742,235.004,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,14.0,1:25.135,1:25.042,\N,25.0,16.0,0.0,54.0,8.0,1.0,1.0,1.0,22985.0,22985.0,91120.09433962264,88742.0,3226.575013516961,,,
21530,872,813,3,18,22,11,11,11,0.0,53,+48.682,4829903,51,4,1:28.053,236.843,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,12.0,1:25.103,1:24.820,\N,29.0,15.0,1.0,54.0,8.0,1.0,1.0,2.0,22392.0,44784.0,91130.24528301887,88053.0,4111.44618906806,,,
21531,872,817,5,16,14,12,12,12,0.0,53,+50.316,4831537,46,7,1:28.621,235.325,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,15.0,1:25.728,1:25.312,\N,4.0,18.0,0.0,12.0,9.0,0.0,0.0,1.0,21720.0,21720.0,91161.07547169812,88621.0,3207.493359001801,,,
21532,872,816,208,10,15,13,13,13,0.0,53,+1:15.861,4857082,52,8,1:28.677,235.177,1,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,16.0,1:25.834,1:25.408,\N,0.0,21.0,0.0,217.0,4.0,0.0,10.0,1.0,21962.0,21962.0,91643.05660377358,88677.0,3249.8023396407298,,,
21533,872,5,207,20,17,14,14,14,0.0,52,\N,\N,46,19,1:29.399,233.277,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,18.0,1:26.382,\N,\N,0.0,19.0,0.0,0.0,10.0,0.0,0.0,2.0,22323.5,44647.0,92352.30769230769,89399.0,3911.4871277466755,,,
21534,872,808,207,21,18,15,15,15,0.0,52,\N,\N,46,15,1:29.066,234.149,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,19.0,1:26.887,\N,\N,0.0,20.0,0.0,0.0,10.0,0.0,0.0,2.0,22496.5,44993.0,92356.13461538461,89066.0,4017.067636135601,,,
21535,872,819,206,25,20,16,16,16,0.0,52,\N,\N,44,20,1:29.753,232.357,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,pic,\N,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,21.0,1:27.073,\N,\N,0.0,23.0,0.0,0.0,11.0,0.0,0.0,2.0,23042.5,46085.0,92566.15384615384,89753.0,4262.208349562808,,,
21536,872,10,206,24,19,17,17,17,0.0,52,\N,\N,50,21,1:29.888,232.008,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,20.0,1:27.039,\N,\N,0.0,22.0,0.0,0.0,11.0,0.0,0.0,2.0,25664.0,51328.0,93092.94230769231,89888.0,5034.853228826235,,,
21537,872,37,164,22,23,18,18,18,0.0,52,\N,\N,51,22,1:30.398,230.699,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,23.0,1:27.629,\N,\N,0.0,25.0,0.0,0.0,12.0,0.0,0.0,1.0,23488.0,23488.0,93324.32692307692,90398.0,3522.336060400565,,,
21538,872,39,164,23,21,19,19,19,0.0,52,\N,\N,44,23,1:31.086,228.957,11,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,22.0,1:27.441,\N,\N,0.0,24.0,0.0,0.0,12.0,0.0,0.0,1.0,31745.0,31745.0,93610.25,91086.0,4419.946339284774,,,
21539,872,17,9,2,11,20,20,20,0.0,51,\N,\N,43,18,1:29.202,233.792,76,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Vibrations,11.0,1:25.556,1:24.809,\N,132.0,5.0,2.0,272.0,1.0,3.0,0.0,1.0,21556.0,21556.0,91769.7843137255,89202.0,5351.594660710864,,,
21540,872,807,10,12,24,21,21,21,0.0,50,\N,\N,46,6,1:28.578,235.439,23,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Brakes,,,,,31.0,14.0,0.0,63.0,7.0,0.0,4.0,1.0,22746.0,22746.0,91527.58,88578.0,3652.4172878368936,,,
21541,872,20,9,1,5,22,22,22,0.0,47,\N,\N,46,9,1:28.713,235.081,91,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Alternator,6.0,1:25.011,1:24.687,1:24.802,140.0,4.0,1.0,272.0,1.0,3.0,0.0,2.0,18655.5,37311.0,91006.9574468085,88713.0,3389.200662189336,,,
21542,872,18,1,3,2,\N,R,23,0.0,32,\N,\N,31,13,1:28.926,234.518,32,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Fuel pressure,2.0,1:24.672,1:24.255,1:24.133,101.0,6.0,2.0,243.0,2.0,5.0,25.0,1.0,23375.0,23375.0,91094.21875,88926.0,3545.5636681349265,,,
21543,872,818,5,17,16,\N,R,24,0.0,8,\N,\N,6,24,1:31.962,226.776,22,2012,13,14,Italian Grand Prix,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Suspension,17.0,1:25.649,1:25.441,\N,8.0,17.0,0.0,12.0,9.0,0.0,0.0,0.0,,,93734.625,91962.0,3464.031257591566,,,
21544,873,20,9,1,3,1,1,1,25.0,59,2:00:26.144,7226144,50,3,1:52.134,162.865,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,3.0,1:48.240,1:46.791,1:46.905,165.0,2.0,2.0,297.0,1.0,4.0,25.0,2.0,30127.0,60254.0,122477.01694915254,112134.0,17434.684519451766,,,
21545,873,18,1,3,4,2,2,2,18.0,59,+8.959,7235103,47,4,1:52.625,162.155,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,4.0,1:49.381,1:47.661,1:46.939,119.0,6.0,2.0,261.0,2.0,5.0,18.0,2.0,29840.5,59681.0,122628.86440677966,112625.0,17011.265662189086,,,
21546,873,4,6,5,5,3,3,3,15.0,59,+15.227,7241371,53,5,1:52.709,162.034,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,5.0,1:49.391,1:47.567,1:47.216,194.0,1.0,3.0,245.0,3.0,3.0,19.0,2.0,29373.5,58747.0,122735.10169491525,112709.0,15217.067136306492,,,
21547,873,814,10,11,6,4,4,4,12.0,59,+19.063,7245207,54,7,1:52.931,161.716,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,resta,40,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,6.0,1:48.028,1:47.667,1:47.241,44.0,11.0,0.0,75.0,7.0,0.0,12.0,2.0,30527.5,61055.0,122800.1186440678,112931.0,15770.980775576767,,,
21548,873,3,131,8,10,5,5,5,10.0,59,+34.784,7260928,55,12,1:53.897,160.344,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,10.0,1:49.463,1:47.943,\N,93.0,7.0,1.0,136.0,5.0,1.0,10.0,2.0,29616.5,59233.0,123066.57627118644,113897.0,14847.948497796599,,,
21549,873,8,208,9,12,6,6,6,8.0,59,+35.759,7261903,53,11,1:53.785,160.502,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,12.0,1:48.169,1:48.261,\N,149.0,3.0,0.0,231.0,4.0,0.0,14.0,2.0,29519.5,59039.0,123083.10169491525,113785.0,14190.271159343172,,,
21550,873,154,208,10,8,7,7,7,6.0,59,+36.698,7262842,56,14,1:54.123,160.027,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,8.0,1:47.688,1:47.529,1:47.788,82.0,8.0,0.0,231.0,4.0,0.0,14.0,2.0,31916.5,63833.0,123099.01694915254,114123.0,14864.880667476897,,,
21551,873,13,6,6,13,8,8,8,4.0,59,+42.829,7268973,47,13,1:53.997,160.204,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,13.0,1:49.767,1:48.344,\N,51.0,10.0,0.0,245.0,3.0,3.0,19.0,3.0,30272.0,90816.0,123202.93220338984,113997.0,15509.940674272813,,,
21552,873,817,5,16,15,9,9,9,2.0,59,+45.820,7271964,53,15,1:54.267,159.825,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,15.0,1:49.023,1:48.774,\N,6.0,18.0,0.0,14.0,9.0,0.0,2.0,2.0,30390.5,60781.0,123253.62711864407,114267.0,13507.115340592882,,,
21553,873,815,15,15,14,10,10,10,1.0,59,+50.619,7276763,51,6,1:52.778,161.935,1,2012,14,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Finished,14.0,1:49.055,1:48.505,\N,66.0,9.0,0.0,101.0,6.0,0.0,1.0,2.0,30130.0,60260.0,123334.96610169491,113726.0,14083.190885451799,,,
